alert_id,timestamp,employee_id,hostname,severity,alert_type,mitre_attack,source_ip,destination_ip,description
ALT020311,2026-07-23 16:54:28.222850,EMP00321,HOST0175,Medium,Malware Detection,T1078,10.250.177.124,10.68.203.78,Suspicious PowerShell detected on HOST0175
ALT020312,2026-06-27 00:30:28.222850,EMP00215,HOST0053,Medium,Data Exfiltration,T1003,192.168.23.122,10.96.253.101,Credential Dumping detected on HOST0053
ALT020313,2026-04-29 10:15:28.222850,EMP00070,HOST0083,Medium,Failed Login,T1562,172.19.241.227,10.50.93.6,Credential Dumping detected on HOST0083
ALT020314,2026-06-28 03:23:28.222850,EMP00259,HOST0148,Critical,Failed Login,T1041,172.20.197.108,10.225.9.16,Malware Detection detected on HOST0148
ALT020315,2026-06-03 02:06:28.222850,EMP00406,HOST0079,Low,Suspicious PowerShell,T1486,10.251.254.223,10.145.189.188,Ransomware Activity detected on HOST0079
ALT020316,2026-07-25 02:09:28.222850,EMP00184,HOST0027,Critical,Ransomware Activity,T1562,172.18.25.189,10.253.71.86,Malware Detection detected on HOST0027
ALT020317,2026-05-02 04:35:28.222850,EMP00277,HOST0185,Low,Ransomware Activity,T1021,192.168.97.143,10.102.106.22,Data Exfiltration detected on HOST0185
ALT020318,2026-06-12 23:44:28.222850,EMP00333,HOST0069,Medium,Malware Detection,T1041,172.30.237.62,10.195.47.7,Privilege Escalation detected on HOST0069
ALT020319,2026-06-15 21:16:28.222850,EMP00416,HOST0103,Critical,Credential Dumping,T1003,10.108.214.10,10.139.238.63,Privilege Escalation detected on HOST0103
ALT020320,2026-06-12 11:53:28.222850,EMP00102,HOST0063,Medium,Ransomware Activity,T1562,192.168.20.5,10.89.202.244,Credential Dumping detected on HOST0063
ALT020321,2026-07-25 04:49:28.222850,EMP00035,HOST0047,High,Data Exfiltration,T1059,10.41.155.46,10.212.96.216,Privilege Escalation detected on HOST0047
ALT020322,2026-07-06 09:10:28.222850,EMP00248,HOST0039,High,Failed Login,T1041,172.16.179.249,10.251.235.232,Credential Dumping detected on HOST0039
ALT020323,2026-06-22 22:11:28.222850,EMP00099,HOST0118,High,Malware Detection,T1021,192.168.197.92,10.121.224.140,Credential Dumping detected on HOST0118
ALT020324,2026-05-18 06:29:28.222850,EMP00263,HOST0145,Critical,Failed Login,T1078,172.20.1.233,10.89.83.240,Ransomware Activity detected on HOST0145
ALT020325,2026-05-22 00:17:28.222850,EMP00177,HOST0061,Low,Suspicious PowerShell,T1486,172.31.164.189,10.23.150.161,Ransomware Activity detected on HOST0061
ALT020326,2026-05-31 08:18:28.222850,EMP00358,HOST0104,High,Failed Login,T1059,10.86.142.8,10.91.114.144,Failed Login detected on HOST0104
ALT020327,2026-07-15 07:59:28.222850,EMP00390,HOST0059,Low,Suspicious PowerShell,T1021,192.168.232.69,10.183.49.251,Data Exfiltration detected on HOST0059
ALT020328,2026-06-22 18:43:28.222850,EMP00312,HOST0051,Medium,Data Exfiltration,T1562,192.168.155.144,10.245.132.28,Ransomware Activity detected on HOST0051
ALT020329,2026-07-20 05:05:28.222850,EMP00284,HOST0144,Low,Ransomware Activity,T1562,172.26.17.231,10.97.254.85,Privilege Escalation detected on HOST0144
ALT020330,2026-06-03 10:23:28.222850,EMP00363,HOST0037,Medium,Credential Dumping,T1486,192.168.111.148,10.1.37.59,Failed Login detected on HOST0037
ALT020331,2026-06-22 18:46:28.222850,EMP00478,HOST0051,Critical,Data Exfiltration,T1486,192.168.155.144,10.89.216.85,Malware Detection detected on HOST0051
ALT020332,2026-07-20 21:22:28.222850,EMP00436,HOST0154,Low,Credential Dumping,T1486,172.31.206.108,10.137.217.32,Privilege Escalation detected on HOST0154
ALT020333,2026-06-22 13:13:28.222850,EMP00441,HOST0092,Critical,Failed Login,T1003,192.168.124.29,10.152.151.248,Ransomware Activity detected on HOST0092
ALT020334,2026-07-09 08:46:28.222850,EMP00305,HOST0161,Low,Privilege Escalation,T1003,10.155.22.224,10.47.247.152,Privilege Escalation detected on HOST0161
ALT020335,2026-07-03 03:58:28.222850,EMP00186,HOST0084,Medium,Privilege Escalation,T1486,172.25.75.99,10.207.129.92,Credential Dumping detected on HOST0084
ALT020336,2026-05-07 09:40:28.222850,EMP00235,HOST0072,Critical,Privilege Escalation,T1078,172.21.0.57,10.20.129.50,Suspicious PowerShell detected on HOST0072
ALT020337,2026-06-12 10:32:28.222850,EMP00339,HOST0079,Low,Privilege Escalation,T1078,10.251.254.223,10.101.72.224,Failed Login detected on HOST0079
ALT020338,2026-07-23 19:24:28.222850,EMP00422,HOST0102,High,Data Exfiltration,T1041,10.8.135.74,10.122.89.78,Privilege Escalation detected on HOST0102
ALT020339,2026-06-18 23:23:28.222850,EMP00457,HOST0070,Critical,Credential Dumping,T1003,10.113.230.254,10.232.144.183,Ransomware Activity detected on HOST0070
ALT020340,2026-06-13 18:04:28.222850,EMP00041,HOST0120,Medium,Credential Dumping,T1078,10.56.15.36,10.39.33.69,Ransomware Activity detected on HOST0120
ALT020341,2026-07-04 06:11:28.222850,EMP00187,HOST0112,Medium,Suspicious PowerShell,T1021,172.16.35.94,10.233.37.88,Privilege Escalation detected on HOST0112
ALT020342,2026-05-28 17:33:28.222850,EMP00276,HOST0173,Medium,Suspicious PowerShell,T1041,10.219.253.36,10.15.84.165,Credential Dumping detected on HOST0173
ALT020343,2026-06-29 12:03:28.222850,EMP00133,HOST0148,Low,Ransomware Activity,T1078,172.20.197.108,10.167.96.214,Suspicious PowerShell detected on HOST0148
ALT020344,2026-07-10 12:49:28.222850,EMP00209,HOST0131,Low,Privilege Escalation,T1078,172.30.82.0,10.73.56.172,Malware Detection detected on HOST0131
ALT020345,2026-07-16 12:14:28.222850,EMP00407,HOST0143,Medium,Credential Dumping,T1486,10.50.107.133,10.94.248.106,Suspicious PowerShell detected on HOST0143
ALT020346,2026-06-02 07:40:28.222850,EMP00398,HOST0099,High,Suspicious PowerShell,T1486,172.27.107.244,10.35.208.251,Malware Detection detected on HOST0099
ALT020347,2026-07-19 22:28:28.222850,EMP00307,HOST0042,Critical,Credential Dumping,T1486,192.168.189.179,10.77.25.177,Ransomware Activity detected on HOST0042
ALT020348,2026-07-13 02:22:28.222850,EMP00406,HOST0131,Critical,Suspicious PowerShell,T1486,172.30.82.0,10.94.198.132,Suspicious PowerShell detected on HOST0131
ALT020349,2026-05-18 05:20:28.222850,EMP00114,HOST0152,High,Suspicious PowerShell,T1059,10.16.21.174,10.69.160.239,Credential Dumping detected on HOST0152
ALT020350,2026-06-19 07:51:28.222850,EMP00266,HOST0189,High,Failed Login,T1486,192.168.71.129,10.103.8.15,Credential Dumping detected on HOST0189
ALT020351,2026-06-15 02:35:28.222850,EMP00490,HOST0194,High,Credential Dumping,T1059,172.18.37.60,10.142.228.116,Suspicious PowerShell detected on HOST0194
ALT020352,2026-07-28 15:31:28.222850,EMP00481,HOST0108,Critical,Ransomware Activity,T1486,10.139.8.132,10.253.56.145,Credential Dumping detected on HOST0108
ALT020353,2026-05-05 21:55:28.222850,EMP00211,HOST0018,Medium,Ransomware Activity,T1041,10.165.57.45,10.108.21.67,Credential Dumping detected on HOST0018
ALT020354,2026-05-16 23:46:28.222850,EMP00102,HOST0032,High,Failed Login,T1003,10.63.138.205,10.67.29.27,Failed Login detected on HOST0032
ALT020355,2026-07-20 00:43:28.222850,EMP00024,HOST0034,High,Malware Detection,T1041,192.168.32.131,10.222.60.146,Malware Detection detected on HOST0034
ALT020356,2026-07-04 23:08:28.222850,EMP00124,HOST0096,Medium,Data Exfiltration,T1486,192.168.208.131,10.199.109.37,Privilege Escalation detected on HOST0096
ALT020357,2026-06-22 15:47:28.222850,EMP00266,HOST0158,Critical,Malware Detection,T1562,10.84.211.47,10.154.176.7,Ransomware Activity detected on HOST0158
ALT020358,2026-05-22 01:34:28.222850,EMP00161,HOST0182,Low,Failed Login,T1059,10.35.54.75,10.125.127.90,Data Exfiltration detected on HOST0182
ALT020359,2026-06-11 05:06:28.222850,EMP00404,HOST0181,Medium,Data Exfiltration,T1562,10.253.119.142,10.39.82.141,Malware Detection detected on HOST0181
ALT020360,2026-07-21 10:41:28.222850,EMP00325,HOST0196,Low,Malware Detection,T1078,10.232.136.91,10.189.153.127,Malware Detection detected on HOST0196
ALT020361,2026-07-03 03:55:28.222850,EMP00315,HOST0064,Low,Malware Detection,T1562,172.27.198.87,10.83.10.109,Ransomware Activity detected on HOST0064
ALT020362,2026-06-12 06:33:28.222850,EMP00357,HOST0002,High,Credential Dumping,T1486,192.168.127.129,10.0.178.63,Credential Dumping detected on HOST0002
ALT020363,2026-06-12 01:35:28.222850,EMP00146,HOST0015,High,Data Exfiltration,T1078,10.117.184.183,10.100.180.2,Suspicious PowerShell detected on HOST0015
ALT020364,2026-07-24 12:12:28.222850,EMP00364,HOST0194,High,Data Exfiltration,T1486,172.18.37.60,10.232.77.44,Suspicious PowerShell detected on HOST0194
ALT020365,2026-05-09 20:09:28.222850,EMP00162,HOST0144,Low,Failed Login,T1486,172.26.17.231,10.21.0.149,Malware Detection detected on HOST0144
ALT020366,2026-05-05 18:23:28.222850,EMP00082,HOST0020,High,Credential Dumping,T1486,192.168.198.89,10.74.58.26,Data Exfiltration detected on HOST0020
ALT020367,2026-07-22 18:26:28.222850,EMP00378,HOST0062,Low,Malware Detection,T1021,192.168.59.104,10.63.159.70,Suspicious PowerShell detected on HOST0062
ALT020368,2026-06-21 10:16:28.222850,EMP00123,HOST0196,High,Ransomware Activity,T1078,10.232.136.91,10.65.227.241,Suspicious PowerShell detected on HOST0196
ALT020369,2026-07-25 08:17:28.222850,EMP00250,HOST0034,High,Privilege Escalation,T1078,192.168.32.131,10.59.172.82,Failed Login detected on HOST0034
ALT020370,2026-07-14 23:45:28.222850,EMP00439,HOST0036,Low,Ransomware Activity,T1562,192.168.106.62,10.187.220.197,Credential Dumping detected on HOST0036
ALT020371,2026-05-19 13:00:28.222850,EMP00442,HOST0025,Medium,Malware Detection,T1003,10.59.194.182,10.231.248.224,Suspicious PowerShell detected on HOST0025
ALT020372,2026-07-04 05:15:28.222850,EMP00224,HOST0194,High,Ransomware Activity,T1078,172.18.37.60,10.66.37.117,Suspicious PowerShell detected on HOST0194
ALT020373,2026-06-19 20:00:28.222850,EMP00280,HOST0131,Critical,Data Exfiltration,T1003,172.30.82.0,10.95.194.208,Data Exfiltration detected on HOST0131
ALT020374,2026-05-03 17:39:28.222850,EMP00433,HOST0018,Medium,Malware Detection,T1078,10.165.57.45,10.176.162.49,Malware Detection detected on HOST0018
ALT020375,2026-06-04 07:56:28.222850,EMP00117,HOST0122,Low,Suspicious PowerShell,T1486,192.168.166.174,10.73.27.120,Data Exfiltration detected on HOST0122
ALT020376,2026-05-20 13:01:28.222850,EMP00168,HOST0024,Medium,Malware Detection,T1562,10.252.103.226,10.34.235.177,Failed Login detected on HOST0024
ALT020377,2026-07-11 12:00:28.222850,EMP00463,HOST0157,Critical,Credential Dumping,T1486,10.188.99.152,10.182.137.5,Ransomware Activity detected on HOST0157
ALT020378,2026-07-16 10:07:28.222850,EMP00191,HOST0022,High,Privilege Escalation,T1021,192.168.107.21,10.125.222.136,Malware Detection detected on HOST0022
ALT020379,2026-06-25 04:22:28.222850,EMP00176,HOST0029,Critical,Suspicious PowerShell,T1486,172.16.250.158,10.144.128.165,Credential Dumping detected on HOST0029
ALT020380,2026-06-07 10:32:28.222850,EMP00210,HOST0042,Critical,Failed Login,T1078,192.168.189.179,10.242.186.185,Privilege Escalation detected on HOST0042
ALT020381,2026-06-17 09:13:28.222850,EMP00076,HOST0180,Medium,Failed Login,T1486,10.29.112.232,10.170.205.68,Privilege Escalation detected on HOST0180
ALT020382,2026-06-09 02:56:28.222850,EMP00055,HOST0117,Critical,Suspicious PowerShell,T1059,172.17.123.207,10.74.32.62,Suspicious PowerShell detected on HOST0117
ALT020383,2026-05-14 13:42:28.222850,EMP00255,HOST0062,Low,Privilege Escalation,T1486,192.168.59.104,10.63.193.236,Suspicious PowerShell detected on HOST0062
ALT020384,2026-07-01 17:59:28.222850,EMP00402,HOST0023,Critical,Data Exfiltration,T1562,10.208.130.22,10.211.149.197,Privilege Escalation detected on HOST0023
ALT020385,2026-06-05 03:36:28.222850,EMP00311,HOST0165,High,Ransomware Activity,T1486,172.27.63.54,10.19.116.167,Failed Login detected on HOST0165
ALT020386,2026-06-20 05:36:28.222850,EMP00333,HOST0103,High,Credential Dumping,T1041,10.108.214.10,10.14.106.108,Ransomware Activity detected on HOST0103
ALT020387,2026-07-01 13:39:28.222850,EMP00096,HOST0110,High,Suspicious PowerShell,T1021,192.168.86.35,10.46.238.227,Malware Detection detected on HOST0110
ALT020388,2026-06-08 02:33:28.222850,EMP00219,HOST0137,High,Suspicious PowerShell,T1059,192.168.0.155,10.95.229.127,Malware Detection detected on HOST0137
ALT020389,2026-05-25 23:03:28.222850,EMP00338,HOST0054,Critical,Data Exfiltration,T1059,10.183.212.164,10.114.122.196,Failed Login detected on HOST0054
ALT020390,2026-07-22 03:20:28.222850,EMP00148,HOST0086,High,Privilege Escalation,T1021,192.168.33.108,10.52.94.112,Suspicious PowerShell detected on HOST0086
ALT020391,2026-06-06 06:58:28.222850,EMP00109,HOST0191,Medium,Failed Login,T1486,10.244.186.175,10.144.15.144,Data Exfiltration detected on HOST0191
ALT020392,2026-06-20 20:20:28.222850,EMP00046,HOST0182,Critical,Credential Dumping,T1078,10.35.54.75,10.15.251.189,Privilege Escalation detected on HOST0182
ALT020393,2026-05-10 00:23:28.222850,EMP00341,HOST0150,High,Data Exfiltration,T1078,172.18.157.147,10.28.65.65,Suspicious PowerShell detected on HOST0150
ALT020394,2026-05-02 20:22:28.222850,EMP00141,HOST0012,Medium,Credential Dumping,T1059,172.24.79.64,10.125.221.43,Malware Detection detected on HOST0012
ALT020395,2026-05-14 02:12:28.222850,EMP00430,HOST0089,Low,Malware Detection,T1562,172.18.197.160,10.52.199.150,Data Exfiltration detected on HOST0089
ALT020396,2026-07-05 13:37:28.222850,EMP00349,HOST0047,High,Credential Dumping,T1041,10.41.155.46,10.230.44.17,Suspicious PowerShell detected on HOST0047
ALT020397,2026-06-02 17:55:28.222850,EMP00470,HOST0133,High,Malware Detection,T1562,10.88.43.111,10.252.43.207,Malware Detection detected on HOST0133
ALT020398,2026-05-27 05:57:28.222850,EMP00373,HOST0109,Critical,Failed Login,T1562,172.17.94.28,10.155.85.105,Failed Login detected on HOST0109
ALT020399,2026-05-21 10:28:28.222850,EMP00235,HOST0101,Medium,Suspicious PowerShell,T1562,172.24.237.122,10.124.16.7,Failed Login detected on HOST0101
ALT020400,2026-05-10 16:33:28.222850,EMP00077,HOST0076,Low,Ransomware Activity,T1078,172.30.255.206,10.32.74.237,Malware Detection detected on HOST0076
ALT020401,2026-05-10 11:40:28.222850,EMP00372,HOST0120,Medium,Credential Dumping,T1021,10.56.15.36,10.61.215.13,Failed Login detected on HOST0120
ALT020402,2026-05-07 19:18:28.222850,EMP00434,HOST0185,Low,Malware Detection,T1021,192.168.97.143,10.11.64.178,Failed Login detected on HOST0185
ALT020403,2026-04-30 05:57:28.222850,EMP00056,HOST0099,Medium,Privilege Escalation,T1041,172.27.107.244,10.227.54.28,Suspicious PowerShell detected on HOST0099
ALT020404,2026-06-18 11:18:28.222850,EMP00448,HOST0037,High,Malware Detection,T1021,192.168.111.148,10.255.202.13,Credential Dumping detected on HOST0037
ALT020405,2026-06-02 08:27:28.222850,EMP00407,HOST0120,Critical,Ransomware Activity,T1562,10.56.15.36,10.6.71.230,Data Exfiltration detected on HOST0120
ALT020406,2026-07-22 04:24:28.222850,EMP00011,HOST0146,Medium,Suspicious PowerShell,T1059,172.18.132.194,10.151.145.233,Malware Detection detected on HOST0146
ALT020407,2026-05-28 20:27:28.222850,EMP00098,HOST0124,Low,Credential Dumping,T1003,192.168.6.174,10.139.211.4,Suspicious PowerShell detected on HOST0124
ALT020408,2026-06-29 22:17:28.222850,EMP00030,HOST0163,Low,Data Exfiltration,T1041,172.23.44.28,10.126.254.242,Ransomware Activity detected on HOST0163
ALT020409,2026-06-28 19:40:28.222850,EMP00476,HOST0011,Medium,Malware Detection,T1041,10.62.165.182,10.43.21.168,Credential Dumping detected on HOST0011
ALT020410,2026-04-28 20:20:28.222850,EMP00457,HOST0135,Low,Failed Login,T1059,172.31.164.149,10.236.238.35,Ransomware Activity detected on HOST0135
ALT020411,2026-07-08 10:22:28.222850,EMP00429,HOST0046,Low,Data Exfiltration,T1021,10.103.24.206,10.224.194.145,Suspicious PowerShell detected on HOST0046
ALT020412,2026-06-24 06:59:28.222850,EMP00299,HOST0162,Low,Privilege Escalation,T1003,10.133.95.23,10.102.180.48,Suspicious PowerShell detected on HOST0162
ALT020413,2026-06-12 20:42:28.222850,EMP00166,HOST0190,Medium,Failed Login,T1486,10.236.7.32,10.179.94.173,Suspicious PowerShell detected on HOST0190
ALT020414,2026-05-18 21:08:28.222850,EMP00406,HOST0019,Low,Suspicious PowerShell,T1562,10.62.153.70,10.224.185.4,Malware Detection detected on HOST0019
ALT020415,2026-07-03 20:52:28.222850,EMP00096,HOST0094,Low,Privilege Escalation,T1486,10.1.42.47,10.73.23.251,Data Exfiltration detected on HOST0094
ALT020416,2026-06-17 22:39:28.222850,EMP00318,HOST0153,High,Privilege Escalation,T1003,192.168.220.250,10.114.178.254,Privilege Escalation detected on HOST0153
ALT020417,2026-05-26 04:56:28.222850,EMP00480,HOST0081,Medium,Ransomware Activity,T1059,172.25.69.179,10.59.42.177,Failed Login detected on HOST0081
ALT020418,2026-05-26 11:08:28.222850,EMP00166,HOST0165,Critical,Failed Login,T1059,172.27.63.54,10.58.149.64,Privilege Escalation detected on HOST0165
ALT020419,2026-05-29 11:13:28.222850,EMP00372,HOST0145,Critical,Credential Dumping,T1486,172.20.1.233,10.60.106.132,Privilege Escalation detected on HOST0145
ALT020420,2026-05-12 10:18:28.222850,EMP00082,HOST0031,Medium,Data Exfiltration,T1059,10.191.194.96,10.236.186.91,Privilege Escalation detected on HOST0031
ALT020421,2026-05-13 18:25:28.222850,EMP00451,HOST0166,Critical,Credential Dumping,T1021,192.168.194.182,10.195.75.21,Privilege Escalation detected on HOST0166
ALT020422,2026-06-06 03:57:28.222850,EMP00217,HOST0170,Low,Suspicious PowerShell,T1486,192.168.219.63,10.90.32.234,Failed Login detected on HOST0170
ALT020423,2026-05-20 15:37:28.222850,EMP00018,HOST0198,Low,Credential Dumping,T1059,10.241.111.35,10.99.159.232,Suspicious PowerShell detected on HOST0198
ALT020424,2026-07-16 21:06:28.222850,EMP00498,HOST0127,Low,Suspicious PowerShell,T1059,172.16.163.23,10.94.79.34,Ransomware Activity detected on HOST0127
ALT020425,2026-06-12 22:29:28.222850,EMP00253,HOST0185,High,Privilege Escalation,T1003,192.168.97.143,10.222.93.70,Failed Login detected on HOST0185
ALT020426,2026-06-20 02:05:28.222850,EMP00158,HOST0123,Medium,Privilege Escalation,T1486,172.18.221.153,10.0.209.245,Privilege Escalation detected on HOST0123
ALT020427,2026-06-20 17:04:28.222850,EMP00303,HOST0066,Medium,Data Exfiltration,T1486,172.20.152.93,10.100.101.202,Malware Detection detected on HOST0066
ALT020428,2026-05-18 20:19:28.222850,EMP00193,HOST0101,Medium,Malware Detection,T1021,172.24.237.122,10.225.60.209,Data Exfiltration detected on HOST0101
ALT020429,2026-07-26 07:50:28.222850,EMP00275,HOST0145,Critical,Suspicious PowerShell,T1059,172.20.1.233,10.248.17.101,Credential Dumping detected on HOST0145
ALT020430,2026-06-27 10:24:28.222850,EMP00412,HOST0083,High,Data Exfiltration,T1041,172.19.241.227,10.109.22.96,Privilege Escalation detected on HOST0083
ALT020431,2026-05-29 11:08:28.222850,EMP00199,HOST0012,Critical,Suspicious PowerShell,T1041,172.24.79.64,10.153.21.11,Ransomware Activity detected on HOST0012
ALT020432,2026-05-31 04:03:28.222850,EMP00099,HOST0164,High,Privilege Escalation,T1041,10.19.72.245,10.90.168.121,Privilege Escalation detected on HOST0164
